a,b,c,d,e,f,g,h,j,k,l,m,n,o,p,fecha,monto,score,fraude
2,0.2190,71.84,20,0.0000000000000000,6,AR,1,cat_3203c7c,0.77442037920724616,425,425,1,,Y,2020-03-18 09:22:18,7.99,79,0
4,0.6379,392855.17,12,1.4093624161073825,0,AR,50,cat_6588bc4,0.88653821209124573,324,58,1,,N,2020-03-20 15:37:45,4.74,99,0
4,0.6965,25314.81,23,0.1770138532580810,3,BR,6,cat_69f9f9d,0.53332835543412216,1049,54,1,,N,2020-04-16 21:10:32,7.48,62,0
2,0.6180,52572.27,1,0.0000000000000000,22,AR,7,cat_af943dd,0.35037280464391074,4164,1,1,,N,2020-03-10 16:02:19,8.01,9,0
4,0.5781,1448.20,50,10.7921677459142769,149,AR,6,cat_0bb5233,0.85381229470570474,2380,414,1,,Y,2020-03-08 11:58:36,0.52,92,0
4,0.4050,576.55,50,0.1407921245421245,67,AR,14,cat_0df91c6,0.50434794976716191,4284,426,1,N,Y,2020-03-15 10:33:08,34.96,0,0
2,0.5455,2826.67,1,0.0000000000000000,44,AR,6,cat_3203c7c,0.78697301870077041,5813,18,1,,N,2020-03-23 11:04:54,4.45,100,0
4,0.9577,1805.49,39,0.4323873121869782,0,BR,0,cat_95a8178,0.017178027107949134,242,238,1,,Y,2020-04-17 08:29:24,11.80,0,0
1,1.0000,18402.47,19,0.0000000000000000,0,BR,6,cat_e23ad72,0.92874169755653924,35,35,0,,N,2020-04-20 19:34:50,41.22,82,0
4,0.8432,101502.83,4,0.2677871148459383,12,BR,4,cat_3864f40,0.078595341403737251,1032,537,1,,Y,2020-03-23 08:56:37,18.84,22,0
4,0.8116,26802.50,16,0.0000000000000000,321,BR,30,cat_5347c0c,0.81090537832598031,2951,67,1,,N,2020-03-31 16:10:35,29.33,23,0
4,0.7833,1795391.39,1,1.1452702702702702,0,BR,13,cat_7924e7a,0.37044231726099852,1776,0,1,,N,2020-04-03 12:41:39,5.92,40,0
4,0.7771,33471.09,3,0.1101223581757508,7,BR,4,cat_5cbab99,0.097963925403643515,1566,156,1,,Y,2020-04-09 15:11:13,17.16,79,0
1,0.9568,4860946.70,1,0.0000000000000000,10,BR,4,cat_43b9c10,0.57213588385619119,2971,160,1,N,Y,2020-03-24 14:17:56,331.31,50,0
4,0.7311,56663.18,2,0.0000000000000000,0,BR,24,cat_f164419,0.013665983608799337,200,200,0,,N,2020-03-22 17:31:56,46.26,93,0
4,0.7879,148635.19,50,0.1993327773144286,19,BR,6,cat_9eae992,0.94785922096265551,1489,447,1,Y,Y,2020-04-13 17:04:43,22.62,36,0
4,0.5167,102535.18,3,0.0000000000000000,2,BR,8,cat_9ff11b9,0.77309494080043351,1394,3,1,,N,2020-03-26 11:43:55,31.11,50,0
4,0.7582,156878.09,2,0.0434146341463414,2,BR,10,cat_4e981ee,0.96264836197145343,1101,266,1,Y,Y,2020-04-19 18:40:05,40.37,63,0
4,0.8147,21200.55,50,0.1063174114021571,43,BR,5,cat_8568fdc,0.049691576419430561,2046,802,1,,Y,2020-04-03 10:49:13,12.98,42,0
2,,,50,0.0000000000000000,54,AR,47,cat_a536a43,0.49246384303772928,2088,969,1,Y,Y,2020-03-12 16:56:08,2.88,51,0
4,0.6229,41622.97,2,0.0000000000000000,1,AR,0,cat_e600e6d,0.92599125264391802,627,414,1,Y,Y,2020-04-21 08:10:15,38.24,9,0
4,,,12,0.0000000000000000,17,BR,16,cat_6c83df0,0.85873820996365069,5512,104,1,,N,2020-03-10 11:55:21,69.86,72,0
4,0.7628,57993.05,2,0.1552655265526552,43,BR,4,cat_fed00be,0.11087791569963557,3728,15,1,Y,N,2020-04-03 10:52:00,8.89,60,0
4,0.7658,1613737.45,23,0.0000000000000000,8,BR,11,cat_7924e7a,0.75864960057002406,1662,49,1,,N,2020-03-26 22:51:24,30.45,35,0
4,,,3,0.2343934040047114,0,BR,34,cat_c663823,0.7152764939942422,791,11,1,,N,2020-03-12 21:35:44,18.76,70,0
4,0.7249,13662.44,50,0.1643248392474398,20,BR,9,cat_c20125f,0.088852778140179112,1957,1039,1,,Y,2020-03-09 12:45:08,9.33,30,0
4,0.6974,907916.03,2,0.0000000000000000,2,AR,48,cat_8fc4301,0.77442636456605385,2952,7,1,,N,2020-04-06 22:49:51,170.77,50,0
3,1.0000,1308.62,20,9.4326241134751773,3,BR,0,cat_0fe77b1,0.2238445474292412,946,159,1,N,N,2020-03-30 20:03:56,56.12,92,0
4,0.6416,151085.01,50,0.0000000000000000,308,AR,29,cat_ea962fb,0.65807629054318895,4800,1171,1,N,Y,2020-04-09 23:09:18,41.83,15,0
4,0.8609,174751.25,1,0.4803620966564461,0,BR,24,cat_51aa327,0.92007856294651802,0,0,0,,N,2020-04-19 20:57:23,13.49,46,0
2,0.3710,5776.17,50,0.0000000000000000,33,AR,0,cat_d5975ae,0.8525501387178025,1764,868,1,,Y,2020-03-28 20:20:25,7.83,90,0
4,0.7048,76265.42,1,0.5792044661549197,51,BR,2,cat_8da1482,0.94568108818122454,2600,196,1,Y,Y,2020-03-19 20:51:38,9.20,30,0
4,0.7845,30322.52,50,0.2145454545454545,223,BR,13,cat_e051bfe,0.61810605851874101,1470,655,1,Y,Y,2020-04-09 07:55:30,5.25,42,0
4,0.8543,62750.23,11,0.0000000000000000,5,BR,8,cat_d69bed9,0.059492700237750995,684,378,1,Y,Y,2020-03-26 10:22:24,42.41,58,0
4,0.7611,111660.27,8,0.7449152542372881,5,BR,6,cat_358ae2a,0.50360538659760223,3162,43,1,,N,2020-04-17 15:50:52,23.24,52,0
4,0.7094,10257.27,1,0.4601542416452442,0,BR,13,cat_c4bf2e7,0.096826281528901603,4841,0,1,,N,2020-03-20 16:55:14,7.97,32,0
4,0.7351,610356.66,50,0.0000000000000000,0,AR,30,cat_b40dd89,0.90802108614073518,961,442,1,N,Y,2020-04-02 09:59:52,57.75,8,0
4,0.7670,111213.14,50,0.0863579474342928,116,BR,0,cat_9303cb7,0.44610494796675937,4707,2211,1,N,Y,2020-04-07 11:53:18,15.49,71,0
2,0.6800,72262.74,50,0.0000000000000000,427,AR,26,cat_ed73882,0.017759937741526954,5283,696,1,,Y,2020-03-28 19:37:15,1.41,98,0
4,0.8263,525168.11,41,0.0000000000000000,22,BR,55,cat_ec06c68,0.59233197127597492,1430,118,1,,Y,2020-04-04 07:09:55,87.69,74,0
4,0.7601,13447.91,50,0.1973244147157190,110,BR,26,cat_503370c,0.82799178043943655,2503,389,1,,Y,2020-04-14 06:07:32,5.70,35,0
4,0.6633,40893.12,9,0.4974958263772954,73,BR,43,cat_10ef367,0.073928098568654121,2602,142,1,,Y,2020-04-08 10:10:45,5.76,70,0
4,0.5513,38323.52,50,0.3815758309429195,6,AR,28,cat_ccc7e50,0.43396514889337467,1847,376,1,,Y,2020-03-08 22:06:00,12.22,36,0
4,0.7126,198670.10,25,0.0000000000000000,3,BR,2,cat_f345859,0.060116018822803596,2036,278,1,,Y,2020-03-24 10:41:17,33.96,0,0
4,0.7656,746899.76,50,0.0000000000000000,28,AR,14,cat_13cc17d,0.39146198410552913,5236,371,1,,Y,2020-04-08 21:42:32,18.44,32,0
4,0.6518,167537.55,15,1.2695035460992907,57,BR,35,cat_3e13850,0.54776528755699871,2718,541,1,,Y,2020-03-25 09:15:17,2.79,47,0
4,0.4108,11210.05,18,0.2251428571428571,62,AR,5,cat_8d395f1,0.87245871435694511,4664,1288,1,Y,Y,2020-03-18 10:38:47,22.37,81,0
4,0.5807,183046.73,6,0.3095142857142857,4,AR,5,cat_d4a9ac2,0.49960304848768189,1392,79,1,,N,2020-03-22 20:14:37,16.69,83,0
4,0.8095,113485.74,8,0.4634878292764254,0,BR,12,cat_821faa5,0.31320751577886341,1006,137,1,Y,Y,2020-04-05 09:46:44,5.87,52,0
4,0.8449,18146.76,1,0.0000000000000000,9,BR,14,cat_83963b8,0.065833556841880636,1797,0,1,,N,2020-03-19 13:16:33,56.70,27,0
4,0.7674,765290.65,1,0.0000000000000000,1,BR,5,cat_4249bd8,0.44799801060023725,558,49,1,N,N,2020-03-08 21:04:58,28.88,79,0
3,0.9051,187633.57,50,0.0000000000000000,0,BR,22,cat_cd58f86,0.86319035247790055,1982,624,1,N,Y,2020-04-08 12:16:50,384.52,92,1
4,0.7943,53992.51,2,0.3580716143228645,0,BR,9,cat_0820fab,0.35626088063505534,4,3,0,,N,2020-04-06 15:28:04,9.78,95,1
4,0.7012,9548.06,1,0.5805549079039403,24,BR,1,cat_ef38107,0.18208051025898087,1875,235,1,,Y,2020-03-17 10:35:57,9.05,54,0
4,0.8575,66038.38,13,0.0363617420295894,2,BR,11,cat_8d714cd,0.86821915151358908,390,176,1,,Y,2020-03-29 12:15:10,191.01,4,0
4,0.8516,537.49,4,0.0750943396226415,19,BR,0,cat_460f275,0.12187249307480386,2906,60,1,Y,N,2020-03-10 20:37:12,58.96,34,0
4,0.7044,292975.37,50,0.2308464369354299,0,US,4,cat_52763db,0.16253079593822761,740,737,1,,Y,2020-04-15 20:36:28,5.72,0,0
4,,,50,0.2144674663758633,71,BR,14,cat_3a3bcc3,0.49551650173566131,3232,783,1,,Y,2020-03-09 19:07:34,6.12,62,0
4,0.5044,97997.05,50,0.1848084096303831,14,BR,10,cat_a4f6c71,0.95615159383664405,3584,744,1,Y,Y,2020-04-04 11:21:35,11.54,3,0
4,0.8744,12673.24,50,0.2357575757575757,4,BR,5,cat_596558a,0.93080641329457947,951,411,1,,Y,2020-04-04 10:49:48,32.28,17,0
4,0.5142,89273.24,2,1.2389085545722713,0,AR,18,cat_26b3981,0.98297342278091193,336,89,0,N,N,2020-04-17 02:47:49,5.20,45,0
4,0.6884,9859.97,50,1.3200589970501474,4,BR,11,cat_a7d37c4,0.43536396034471991,1176,561,1,,Y,2020-03-15 20:35:12,2.92,29,0
4,0.6352,76390.71,2,0.5871794871794871,1,BR,28,cat_3f81bbe,0.73903010486003851,1451,95,0,N,N,2020-04-20 11:26:21,7.68,77,1
4,0.7589,28733.67,29,0.2020820575627679,0,BR,16,cat_4249bd8,0.33365870379122953,970,303,1,,N,2020-04-04 16:49:06,9.59,40,0
4,0.8034,627488.02,50,0.2271306522192123,57,BR,11,cat_45398dd,0.95537825827221923,3235,672,1,,Y,2020-03-16 16:22:38,10.33,21,0
4,0.5290,516.37,50,0.0000000000000000,97,BR,1,cat_9bacaa5,0.81396836464298872,6387,689,1,,Y,2020-04-17 19:19:20,38.47,52,0
4,0.7453,90445.60,11,0.2165001281065846,0,BR,24,cat_ffe7351,0.56291243644518474,278,21,1,,N,2020-03-18 20:46:06,16.72,36,0
1,0.8609,555833.79,12,0.2662385321100917,18,BR,8,cat_d8f2b87,0.24452306408119284,560,111,1,Y,N,2020-04-18 10:47:45,21.47,26,0
4,0.6506,18768.58,10,0.2176836443099680,0,BR,19,cat_0fb8e42,0.27133778580145673,2685,1130,1,,Y,2020-03-21 06:46:26,25.12,36,0
4,0.5796,28927.23,1,0.0000000000000000,443,AR,17,cat_d26ab52,0.97435835148858629,6562,0,1,Y,N,2020-04-20 11:26:08,197.97,45,0
4,0.9592,46436.11,7,0.0000000000000000,82,BR,5,cat_43b9c10,0.003688894815208954,4428,108,1,,Y,2020-03-13 12:27:36,248.66,12,0
4,,,50,0.2034482758620689,146,BR,6,cat_d0f49db,0.31258775443900433,3991,336,1,,Y,2020-03-09 21:48:09,6.45,19,0
4,0.7965,3563.71,9,0.0611959914572038,89,BR,0,cat_e90378f,0.17387194839542985,3889,76,1,Y,N,2020-03-30 12:17:55,48.46,27,0
4,0.7700,25157.69,15,0.3967989329776592,106,BR,8,cat_0e736ec,0.25985441960384392,3517,616,1,,Y,2020-04-07 22:47:06,5.81,64,0
4,0.7138,97495.57,1,0.5085714285714285,202,BR,6,cat_d018e12,0.52345575689057711,2428,16,1,,N,2020-03-24 18:03:08,3.47,25,0
4,0.6089,13831.55,2,0.3066628308400460,27,AR,13,cat_043cd78,0.31961862267647945,2648,44,1,,N,2020-03-21 18:27:12,13.82,96,0
4,0.7836,2163.73,1,0.7393258426966292,0,BR,12,cat_d69d46a,0.469978234980168,216,0,0,,N,2020-03-28 16:55:53,8.86,53,0
4,0.7299,83622.04,50,0.2682926829268292,0,BR,10,cat_fb9867e,0.24095016514844048,734,730,1,,N,2020-03-20 17:18:05,7.79,71,0
4,0.8401,54270.64,15,0.1489361702127659,33,BR,0,cat_0f47e2a,0.22087633917025684,3088,67,1,,N,2020-04-02 13:29:46,15.76,19,0
4,,,19,0.2967655885295098,0,BR,7,cat_33c7ce1,0.33720382197633114,1269,1104,1,,Y,2020-03-12 14:22:02,6.63,51,0
4,0.7169,6657.38,2,0.2609457092819614,2,BR,3,cat_7cfc114,0.39352902078215024,1165,200,1,,Y,2020-04-13 18:38:22,10.88,34,0
4,0.7664,18763.00,50,0.4323144104803493,51,BR,8,cat_16c081b,0.90981659787026103,4668,202,1,,Y,2020-03-24 21:34:42,4.63,32,0
4,0.6068,29.96,1,0.1320176023469795,14,BR,0,cat_604df77,0.92155304811177885,3060,0,1,,N,2020-03-22 09:38:45,15.83,70,0
2,1.0000,684.81,3,0.0000000000000000,127,BR,0,cat_a9c2919,0.22275762711519675,3720,16,1,,N,2020-04-08 22:06:22,673.25,49,0
4,0.7599,73246.35,5,0.4994438264738598,0,BR,8,cat_0c7e686,0.87981853209543814,23,23,0,,N,2020-04-10 14:49:08,17.07,83,0
4,0.8266,18556.03,50,0.1212458286985539,7,BR,18,cat_43449c6,0.45256574566266394,1967,311,1,,Y,2020-04-11 21:51:13,16.96,20,0
4,0.7912,55645.28,50,0.2360944377751100,11,BR,17,cat_51aa327,0.1113226468224191,1356,842,1,Y,Y,2020-04-03 18:03:21,4.89,62,0
4,0.4642,1146.70,50,0.0000000000000000,2,AR,3,cat_f8a487d,0.47211625216444375,1915,702,1,,Y,2020-03-15 17:10:00,65.62,79,0
4,0.8293,5838.87,19,0.0000000000000000,0,BR,30,cat_99a6e97,0.25323566943979614,570,570,1,,Y,2020-04-15 17:50:56,23.02,72,0
2,,,50,0.0000000000000000,49,AR,9,cat_936743c,0.26109443045224978,4299,624,1,,Y,2020-03-11 20:16:28,9.61,17,0
4,0.7187,3487464.16,33,0.2380899470899470,27,AR,7,cat_e7296b3,0.82761322826501171,4639,544,1,Y,Y,2020-04-17 19:21:54,29.01,40,0
4,0.8167,17660.12,50,0.4144444444444444,0,BR,21,cat_2915f1f,0.3613132684672955,866,566,1,,Y,2020-04-18 09:24:30,53.17,76,0
4,0.8243,67535.37,12,0.1783567134268537,6,BR,1,cat_a239be7,0.51477737720421501,1408,981,1,,Y,2020-04-13 08:39:09,9.42,74,0
3,0.8174,29480.76,25,0.0000000000000000,1,BR,18,cat_f447216,0.30216221214140404,707,352,1,,Y,2020-03-16 12:51:04,57.90,84,0
4,0.8259,4674.22,4,0.2408534044503708,0,BR,1,cat_c7c4229,0.34446384494541249,262,262,1,,Y,2020-04-21 16:03:04,23.15,81,0
4,0.6742,23943.50,50,0.4967834167262330,3,BR,1,cat_795e028,0.47527682230902002,514,510,1,,Y,2020-04-04 14:43:22,5.47,27,0
4,0.5710,2202.28,1,0.2881191324053091,1,BR,1,cat_82d2873,0.44328132112457652,1083,0,0,N,N,2020-03-14 10:59:00,6.65,83,0
2,1.0000,51.19,3,0.0000000000000000,35,BR,0,cat_0a19ffc,0.64809819402433178,1547,179,1,,Y,2020-03-30 16:45:58,89.36,71,0
2,0.8171,261929.37,38,0.0000000000000000,4,BR,52,cat_7c7a9e0,0.79070917023722131,2564,562,1,,Y,2020-03-23 19:42:11,272.89,82,0
4,0.7776,40645.88,1,0.4465517241379310,1,BR,3,cat_47850ba,0.1615523653403983,1233,0,1,N,N,2020-04-01 09:14:46,11.44,96,1
4,0.6986,618572.44,50,0.0000000000000000,8,BR,26,cat_5cdb4fa,0.037289922651723373,1198,905,1,,Y,2020-04-21 16:32:38,191.03,27,0
4,0.7248,781.36,4,0.2705167173252279,0,BR,0,cat_ec7114f,0.57445190738864582,648,18,1,,N,2020-03-30 13:51:26,6.55,82,0
4,0.8937,77234.63,5,0.0000000000000000,0,BR,6,cat_81968e4,0.73396029334924151,435,11,1,,N,2020-04-02 15:42:00,120.69,80,0
4,0.7194,119884.42,1,0.0000000000000000,5,BR,21,cat_d16b582,0.69181857838001193,5146,0,1,,N,2020-04-21 10:42:36,53.04,19,0
4,0.7921,125977.92,8,0.1265643781375945,2,BR,30,cat_8d6d5de,0.75149600992513399,413,249,0,N,N,2020-04-13 20:50:42,26.69,9,0
2,0.6852,42.96,50,0.0000000000000000,15,BR,5,cat_6e5c382,0.57838992169260095,880,669,1,N,Y,2020-03-20 19:02:23,2.11,57,0
4,0.8413,37051.58,29,0.0000000000000000,1,BR,0,cat_a2bca79,0.69026411668682996,740,128,1,,N,2020-04-05 19:21:12,42.85,63,0
4,0.6797,95855.50,41,0.0000000000000000,23,AR,12,cat_1e701df,0.28509040101207717,1774,264,1,,Y,2020-03-28 15:47:47,93.15,83,0
3,0.2914,214.34,2,0.0000000000000000,14,AR,12,cat_02049fa,0.70648985076288895,1014,169,1,,Y,2020-03-18 18:58:39,1.71,91,0
4,0.7127,2345.75,50,0.0000000000000000,14,BR,13,cat_d69d46a,0.67636241270784936,1785,738,1,,Y,2020-04-06 14:41:28,27.37,11,0
3,0.5870,1520.54,6,0.0000000000000000,3,BR,16,cat_fa01313,0.63671018436145133,5354,16,1,,N,2020-03-15 07:47:32,21.52,61,0
2,0.2088,401.06,50,0.0000000000000000,1,AR,3,cat_9ef7231,0.21223104324874953,387,352,1,,Y,2020-03-19 23:25:17,8.46,97,0
4,0.6395,48266.77,24,0.0000000000000000,1,AR,5,cat_facc9d0,0.84443311847507374,231,228,1,,Y,2020-04-19 20:18:57,23.00,32,0
4,0.8446,13744.67,50,0.2114695340501792,119,BR,4,cat_26e1918,0.89398404821069022,4658,713,1,,Y,2020-03-19 14:37:01,5.97,43,0
4,0.5478,161433.58,21,0.0000000000000000,122,AR,40,cat_58d26a5,0.20626852864026191,2170,308,1,Y,Y,2020-04-04 18:02:21,40.99,61,0
4,0.7097,28712.41,4,0.3617656820444739,122,BR,6,cat_77ff6db,0.17032196823123869,1720,21,1,,N,2020-03-25 10:29:21,5.97,5,0
4,0.8353,16891.41,1,0.1458447991194276,2,BR,4,cat_356e9ff,0.83304339661928495,1589,0,1,,N,2020-03-29 22:18:04,21.70,61,0
4,0.7189,8194.93,50,0.1316326530612244,71,BR,21,cat_3d6c9a2,0.64394328736422324,4613,515,1,Y,Y,2020-03-30 09:49:54,19.50,6,0
3,0.6251,1046296.86,50,0.1250113646695154,11,AR,2,cat_1dd2d26,0.90736131243323825,4336,493,1,,Y,2020-04-03 21:35:38,171.25,0,0
4,0.8005,4200346.64,50,0.0000000000000000,12,BR,2,cat_43b9c10,0.31060295474416577,1505,941,1,,Y,2020-03-15 18:46:37,320.09,87,0
4,0.7512,35881.50,13,0.8181283107710417,0,BR,11,cat_d69bed9,0.20356992797299966,258,36,0,N,N,2020-04-08 18:01:04,3.24,15,0
4,0.7822,25072.32,50,0.2327394209354120,5,BR,16,cat_2c670e8,0.89295753167092684,1730,348,1,Y,Y,2020-03-19 09:13:13,19.21,30,0
2,,,1,0.0000000000000000,106,AR,42,cat_7ffa7f6,0.38842977165655057,6153,126,1,,Y,2020-03-12 09:23:45,13.45,31,0
4,0.7175,255357.87,36,0.0000000000000000,7,BR,44,cat_4cbced0,0.80991064299582405,705,63,1,,N,2020-03-17 21:15:41,58.24,66,0
4,0.7585,145862.15,10,0.0000000000000000,45,BR,38,cat_07ceef0,0.04646553160078426,3863,107,1,,N,2020-03-26 16:05:14,30.33,35,0
4,0.5183,379560.69,50,0.1399904761904761,217,AR,8,cat_ca6f2ec,0.10045441986748216,6888,544,1,Y,Y,2020-04-13 21:46:54,16.18,72,0
2,,,50,0.0000000000000000,10,UY,0,cat_81c89e2,0.30666978648685728,524,520,1,Y,Y,2020-03-12 00:17:02,21.74,59,0
4,0.7149,19078.64,2,0.1505466778805719,26,BR,2,cat_a2bca79,0.51060049200129143,3499,101,1,,N,2020-03-27 14:54:37,23.11,41,0
4,0.0000,21.68,50,0.0941666666666666,237,AR,1,cat_a349b79,0.093979432898123605,4606,113,1,,N,2020-04-16 15:56:46,69.06,83,0
4,0.7705,80580.13,6,0.2753846153846153,10,BR,26,cat_9c39285,0.80109934259641946,3064,8,1,N,N,2020-03-19 14:20:21,13.91,75,0
4,0.7125,36143.60,50,0.3166133048737104,14,BR,21,cat_0f6c6e1,0.23305549999736641,5452,1443,1,Y,Y,2020-03-22 16:33:45,5.94,69,0
4,0.7130,29222.19,50,0.3400971706201771,58,BR,1,cat_82d2873,0.10048617738206289,3194,305,1,,Y,2020-04-21 12:18:03,6.75,58,0
4,0.6819,40375.22,1,0.0000000000000000,14,AR,5,cat_051539c,0.52285559926234981,4560,37,1,,N,2020-04-11 10:52:58,370.67,36,0
4,0.4738,1477.27,25,0.9195172413793103,26,US,12,cat_3203c7c,0.73662479165759365,4877,152,1,,Y,2020-03-23 16:41:34,6.90,93,0
4,0.7386,25560.04,45,0.0000000000000000,13,BR,33,cat_4b5cbcd,0.4350488875065075,1395,491,1,,Y,2020-04-13 18:40:12,74.33,75,0
4,0.7722,211778.16,42,0.1270456503014642,49,BR,9,cat_63de7ff,0.86050356176972187,1560,398,1,,Y,2020-03-25 19:24:58,9.09,3,0
2,,,13,0.0000000000000000,1,BR,1,cat_feb735d,0.65545551959901616,1773,716,1,,Y,2020-03-26 15:22:30,612.83,96,0
4,0.7071,21718.06,50,0.9755555555555555,5,BR,4,cat_b46f6c8,0.82888860876697734,748,648,1,,Y,2020-03-20 08:37:22,9.22,76,0
4,0.5770,39143.43,15,0.1624928571428571,49,AR,17,cat_da3965c,0.50026165788975518,4432,135,1,,Y,2020-04-09 22:24:04,21.70,24,0
4,0.7757,31197.85,50,0.1082802547770700,93,BR,32,cat_248fc0c,0.41242082773519328,4647,1459,1,,Y,2020-04-15 08:17:08,21.05,41,0
4,0.6529,33007.10,1,0.3574297188755020,1,BR,5,cat_3900047,0.94551398006469611,3872,0,1,,N,2020-04-10 20:58:34,4.73,8,0
4,0.7137,17816.98,3,0.4381752701080432,60,BR,23,cat_8a92cd6,0.14660345295702726,2332,35,1,,N,2020-03-11 11:57:27,11.14,1,0
4,0.5430,18328.11,20,0.0550030557253180,-3,BR,17,cat_ec170c7,0.57469135479920297,2732,486,1,,Y,2020-03-11 13:34:34,40.10,60,0
4,0.7434,187772.51,8,0.0000000000000000,2,BR,25,cat_0b6fc56,0.63361258966051182,1478,88,1,Y,N,2020-03-19 22:17:03,25.68,38,0
4,0.7901,37.46,5,0.5263870094722598,3,BR,0,cat_9d64d18,0.21835916075917439,2878,58,1,,N,2020-04-05 12:45:02,14.46,37,0
4,0.7990,43918.33,45,0.2483333333333333,2,BR,11,cat_bdcf37d,0.03892031440389232,560,556,1,,Y,2020-04-09 07:53:09,11.45,0,0
2,0.7726,1331341.70,3,0.0000000000000000,75,UY,8,cat_742a24b,0.69127627259784674,1775,176,1,,N,2020-03-24 20:54:47,3.60,58,0
4,0.8484,55403.13,2,0.0000000000000000,0,BR,4,cat_ea1f7c8,0.45594490798387,256,256,1,N,N,2020-03-15 14:15:25,27.98,-0,0
4,0.7816,56632.84,4,0.0911056207535515,6,BR,0,cat_a2144eb,0.57184994845742665,6522,223,1,,Y,2020-04-21 15:34:50,12.50,73,0
4,0.8387,441228.94,6,0.0000000000000000,0,BR,3,cat_cf808ab,0.85234307513417207,163,163,1,N,Y,2020-04-09 14:33:48,38.16,68,0
4,1.0000,385.89,18,0.0380769230769230,631,BR,0,cat_b7aad39,0.2386234405727663,5396,183,1,,Y,2020-04-15 14:30:08,49.79,19,0
4,0.7806,22499.60,27,0.2156924038762113,0,BR,0,cat_604df77,0.39463881883508733,286,159,1,,Y,2020-04-14 14:56:19,6.10,41,0
4,0.2721,827.59,2,0.0000000000000000,252,BR,3,cat_b23deda,0.91584947636519587,3177,22,1,,N,2020-04-16 08:53:17,70.98,48,0
4,0.7766,259052.81,3,0.2725806451612903,0,BR,11,cat_7cfc114,0.48347388602404706,42,40,0,,N,2020-04-05 11:02:20,12.13,77,0
4,0.8833,8924.00,1,0.0383973288814691,1,BR,25,cat_729542a,0.73208643144761965,1725,0,0,,N,2020-03-30 10:47:04,35.76,85,0
4,0.7077,98867.51,50,0.2305505842720286,5,BR,20,cat_1a392e2,0.87346139290202629,436,432,1,,Y,2020-04-05 08:27:27,18.59,48,0
4,0.6892,138778.27,3,0.1095411970153992,677,BR,11,cat_0f6c6e1,0.62167828989723617,6554,842,1,Y,Y,2020-04-02 15:57:59,12.42,54,0
4,0.6490,546699.40,1,0.0000000000000000,16,AR,19,cat_3f8ef4a,0.42659506467765951,2784,0,1,,N,2020-04-07 15:13:51,38.78,63,0
4,0.7329,236458.81,50,0.2476857643232424,31,BR,13,cat_a2144eb,0.74765508693591087,2267,564,1,,Y,2020-04-14 19:02:52,7.65,82,0
4,0.8788,1995.03,20,0.0000000000000000,30,BR,3,cat_acb7f4c,0.84081399144275437,4575,318,1,,Y,2020-04-07 10:26:59,54.08,64,0
2,0.5910,116872.42,28,0.0000000000000000,55,AR,5,cat_f5b7ebd,0.69571138232923602,2855,102,1,,Y,2020-03-24 09:53:19,15.51,89,0
2,0.2213,155.90,1,0.0000000000000000,23,AR,4,cat_d9753d4,0.50545004316643727,6391,67,1,,N,2020-03-18 19:58:24,0.54,90,0
4,0.8128,61490.55,1,1.0971030042918454,6,BR,3,cat_3279476,0.4410888644701032,3975,5,1,,N,2020-03-23 18:32:12,7.54,73,0
4,0.7383,69224.09,24,0.0000000000000000,122,BR,17,cat_1a392e2,0.67286519072197137,5280,236,1,,N,2020-03-25 11:03:17,43.57,28,0
4,0.7378,177811.96,3,0.1745098039215686,-1,BR,56,cat_3a7b4d7,0.70454972696250096,2549,109,1,N,N,2020-04-13 17:23:49,9.72,87,0
1,0.7791,475493.47,1,0.1800000000000000,59,BR,33,cat_60a71d6,0.81451581859120381,3258,1,1,,N,2020-04-14 20:44:22,41.74,39,0
2,0.5794,56281.02,1,0.0000000000000000,17,AR,22,cat_f17b656,0.15333834247593003,3431,84,1,,N,2020-04-15 10:33:37,98.34,55,0
4,0.8186,5427582.05,50,0.0000000000000000,7,AR,5,cat_43b9c10,0.078270127149139057,696,692,1,,Y,2020-04-14 16:14:02,315.42,32,0
4,0.7805,58991.54,50,0.0000000000000000,45,BR,1,cat_f47f0cb,0.69475762447583378,3359,441,1,,Y,2020-04-13 02:24:12,37.36,39,0
4,0.7716,2934.71,1,0.0000000000000000,42,BR,1,cat_0130aa9,0.032012408660506253,2807,20,1,,N,2020-03-09 11:10:21,26.67,28,0
4,0.7054,33576.45,43,0.2269230769230769,27,BR,25,cat_d65eccb,0.8715351923245791,3993,332,1,,Y,2020-04-09 22:13:32,4.96,42,0
4,0.7790,56365.15,36,0.2274809160305343,2,BR,44,cat_644f312,0.085332338067271252,548,109,1,,Y,2020-04-11 09:57:56,12.36,66,0
1,0.8674,545466.87,50,0.0000000000000000,31,BR,30,cat_ec06c68,0.87674700245798576,2134,601,1,,Y,2020-03-19 21:17:00,20.30,55,0
4,0.8893,287999.82,1,0.0717434869739478,0,BR,0,cat_72781ea,0.96514844168239122,0,0,0,,N,2020-03-29 14:36:13,49.65,96,0
2,0.0000,1119.89,3,0.0000000000000000,66,AR,7,cat_92c099c,0.96586314584527244,3665,39,0,,N,2020-04-16 17:02:29,81.34,45,0
4,0.7902,183036.22,50,0.0000000000000000,5,BR,9,cat_9dd606b,0.50665275299039436,1372,672,1,,Y,2020-04-20 08:05:46,55.42,11,0
